Age	Workclass	Education	Marital_Status	Occupation	Relationship	Race	Sex	Hours_Per_Week	Native_Country	Income	
496.jpg	0	1	1	1	1	0	1	1	0	1	0
497.jpg	0	1	0	1	1	0	1	1	0	0	0
498.jpg	0	1	1	1	1	1	1	0	0	1	0
499.jpg	1	0	0	0	1	0	1	1	0	1	0
500.jpg	0	0	0	1	1	1	1	1	0	0	0
501.jpg	1	0	0	0	1	0	1	1	0	1	0
502.jpg	1	1	1	0	1	0	1	1	0	1	0
503.jpg	1	1	1	1	1	0	1	0	1	0	0
504.jpg	0	1	1	1	1	1	1	0	0	1	0
505.jpg	0	1	1	1	1	1	0	1	0	1	0
506.jpg	0	1	1	1	1	0	1	1	0	1	0
507.jpg	1	1	1	0	1	0	1	1	0	1	0
508.jpg	1	0	0	1	1	0	0	0	0	1	0
509.jpg	1	1	0	1	1	0	1	0	0	1	0
510.jpg	1	1	1	1	1	0	1	1	1	1	0
511.jpg	1	0	0	1	1	0	0	0	0	1	0
512.jpg	0	1	1	1	0	1	1	1	1	1	0
513.jpg	0	1	1	0	1	0	1	1	1	1	1
514.jpg	0	1	0	1	0	1	1	1	1	1	0
515.jpg	1	0	1	1	1	0	1	0	0	1	0
516.jpg	0	1	1	1	1	1	0	0	0	1	0
517.jpg	0	0	1	1	1	0	1	1	0	1	0
518.jpg	0	0	1	1	1	0	1	0	0	1	0
519.jpg	0	1	1	0	1	0	1	1	1	1	1
520.jpg	1	0	1	0	1	0	1	1	1	1	1
521.jpg	1	1	0	0	1	0	1	1	1	1	1
522.jpg	0	0	1	1	1	1	0	1	1	1	0
523.jpg	0	0	1	0	1	0	1	1	1	1	1
524.jpg	1	1	1	1	1	0	1	1	1	1	1
525.jpg	0	1	1	0	1	0	1	0	0	1	0
526.jpg	1	1	1	0	1	0	1	1	0	1	1
527.jpg	1	1	1	1	1	1	1	0	0	1	0
528.jpg	1	0	0	0	0	0	1	1	1	1	0
529.jpg	1	0	1	0	1	0	1	1	0	1	0
530.jpg	1	1	0	1	1	0	0	0	1	0	0
531.jpg	0	1	0	1	1	1	1	1	0	1	0
532.jpg	0	1	0	0	1	0	0	1	0	1	0
533.jpg	1	1	1	0	1	0	1	0	1	1	1
534.jpg	1	1	1	0	1	0	1	1	1	1	1
535.jpg	1	0	0	0	1	0	1	1	1	1	0
536.jpg	1	1	0	1	1	1	0	0	0	1	0
537.jpg	0	1	1	1	0	1	1	1	0	1	0
538.jpg	0	0	1	1	1	1	1	0	1	1	0
539.jpg	0	0	0	1	1	0	0	0	0	1	0
540.jpg	1	1	1	0	1	0	1	1	0	1	0
541.jpg	0	1	1	1	1	0	1	1	0	1	0
542.jpg	0	1	1	1	1	0	1	0	0	1	0
543.jpg	0	1	0	1	1	1	1	1	0	1	0
544.jpg	0	1	1	0	1	0	1	1	1	1	0
545.jpg	0	1	0	1	1	1	1	0	1	1	0
546.jpg	1	1	0	0	1	0	1	0	0	1	0
547.jpg	0	0	1	0	1	0	1	1	0	1	0
548.jpg	0	1	0	1	1	0	1	1	0	1	0
549.jpg	0	1	1	1	0	0	1	1	0	1	0
550.jpg	1	0	1	1	1	1	1	1	1	1	0
551.jpg	0	0	0	1	1	0	1	0	0	1	0
552.jpg	1	1	0	1	1	0	1	0	0	1	0
553.jpg	0	1	0	0	1	0	0	0	0	1	0
554.jpg	0	0	1	1	0	0	0	0	0	1	1
555.jpg	1	1	0	1	1	1	1	0	0	1	0
556.jpg	0	1	0	0	1	0	1	1	0	1	0
557.jpg	0	1	0	1	1	0	1	0	0	0	0
558.jpg	0	1	0	0	1	0	1	0	0	1	0
559.jpg	0	1	0	0	1	0	1	1	0	0	0
560.jpg	0	1	1	1	1	1	1	1	1	1	0
561.jpg	1	1	1	0	1	0	1	1	0	1	1
562.jpg	1	1	1	0	1	0	1	1	1	1	1
563.jpg	0	1	0	1	1	0	0	0	0	1	0
564.jpg	1	0	1	0	1	0	1	1	1	1	1
565.jpg	0	1	0	1	1	0	0	1	1	1	0
566.jpg	1	0	1	0	1	0	1	1	1	1	0
567.jpg	1	1	0	1	1	0	1	0	0	0	0
568.jpg	0	0	0	1	0	1	1	1	0	1	0
569.jpg	1	1	1	1	1	0	1	1	1	1	0
570.jpg	0	1	0	1	0	0	1	1	0	1	0
571.jpg	1	1	0	0	1	0	1	1	0	1	0
572.jpg	0	1	0	1	1	0	1	1	0	1	0
573.jpg	0	1	1	0	0	0	1	1	0	1	1
574.jpg	0	1	1	1	1	1	1	0	1	1	0
575.jpg	0	1	1	0	1	0	1	1	0	1	1
576.jpg	0	0	0	1	1	0	1	1	0	1	0
577.jpg	0	0	1	1	1	0	1	0	0	1	0
578.jpg	1	0	1	1	1	1	1	0	0	1	0
579.jpg	0	0	1	0	0	0	1	1	1	1	0
580.jpg	1	0	1	0	1	0	1	1	0	1	1
581.jpg	1	1	0	0	1	0	1	1	0	1	1
582.jpg	1	1	0	0	0	0	1	1	0	1	0
583.jpg	0	1	0	0	1	0	1	1	0	1	0
584.jpg	0	0	1	1	1	1	1	1	0	1	0
585.jpg	0	1	1	1	1	0	1	0	0	1	0
586.jpg	0	1	1	1	1	1	1	1	1	1	0
587.jpg	0	1	0	1	1	0	1	1	0	1	0
588.jpg	1	1	0	0	0	0	1	1	1	1	1
589.jpg	1	0	1	1	1	1	1	1	1	1	0
590.jpg	1	0	0	0	1	0	1	1	0	1	0
591.jpg	1	0	0	0	1	0	0	0	0	1	0
592.jpg	1	1	0	1	1	1	1	1	1	1	1
593.jpg	0	1	1	0	1	0	1	1	0	0	1
594.jpg	0	1	1	1	1	0	1	0	0	1	0
595.jpg	0	1	0	1	1	0	1	1	0	1	0
596.jpg	0	0	1	1	1	0	0	0	0	1	0
597.jpg	1	0	1	0	1	0	1	1	1	1	1
598.jpg	0	1	1	1	1	1	1	1	0	1	0
599.jpg	1	1	1	1	1	1	1	0	1	1	0
600.jpg	0	1	1	1	1	1	1	1	0	1	0
601.jpg	0	1	1	1	1	0	1	1	0	1	0
602.jpg	1	1	0	1	1	1	1	0	0	1	0
603.jpg	1	0	0	0	1	0	1	1	0	1	0
604.jpg	0	0	1	1	1	1	1	1	0	1	0
605.jpg	1	1	0	1	1	0	0	0	0	1	0
606.jpg	1	1	1	0	0	0	1	1	0	1	1
607.jpg	0	1	0	1	0	1	0	1	0	1	0
608.jpg	0	0	0	1	1	1	0	1	0	1	0
609.jpg	0	1	0	1	1	0	1	0	0	1	0
610.jpg	1	1	1	1	1	1	1	0	1	1	0
611.jpg	0	1	0	1	0	1	1	1	0	1	0
612.jpg	0	1	0	0	1	0	1	1	1	1	0
613.jpg	0	0	1	1	1	0	1	1	0	1	0
614.jpg	0	1	1	1	1	0	1	0	0	1	0
615.jpg	1	1	0	1	1	0	1	1	1	1	0
616.jpg	0	1	0	0	1	0	0	1	1	1	0
617.jpg	1	0	0	0	1	0	1	1	0	1	0
618.jpg	1	0	1	0	1	0	1	1	1	1	0
619.jpg	1	1	1	0	1	0	1	1	1	1	1
620.jpg	0	1	1	1	1	0	1	0	0	1	0
621.jpg	1	1	0	1	1	1	0	0	0	1	0
622.jpg	1	1	0	1	1	0	0	0	0	1	0
623.jpg	0	1	1	0	1	0	1	1	1	1	0
624.jpg	1	1	0	1	1	0	1	1	0	0	0
625.jpg	0	1	0	1	1	0	0	1	1	1	0
626.jpg	0	1	0	0	1	0	1	1	1	1	1
627.jpg	1	0	0	0	1	0	1	1	1	1	0
628.jpg	0	1	1	0	1	0	1	1	0	1	1
629.jpg	1	1	1	0	1	0	1	1	0	1	1
630.jpg	1	0	1	1	1	0	0	0	0	1	0
631.jpg	1	0	0	1	1	0	0	0	0	1	0
632.jpg	1	1	1	0	0	0	1	1	1	1	1
633.jpg	0	1	1	0	1	0	0	0	0	1	1
634.jpg	1	0	0	0	0	0	1	1	1	1	0
635.jpg	0	1	0	1	1	0	1	0	0	1	0
636.jpg	0	1	1	1	1	1	1	1	0	1	0
637.jpg	0	1	1	0	1	0	1	1	1	1	1
638.jpg	1	0	0	0	1	0	1	1	1	0	0
639.jpg	1	0	1	0	1	0	1	1	1	1	1
640.jpg	0	1	0	1	0	1	1	1	1	1	0
641.jpg	1	1	0	0	0	0	1	1	0	1	0
642.jpg	0	1	1	1	1	0	1	1	0	1	0
643.jpg	0	1	1	0	1	0	1	1	1	1	1
644.jpg	0	1	1	0	0	0	1	1	1	1	0
645.jpg	1	0	1	1	1	1	1	1	0	1	1
646.jpg	0	0	0	1	1	0	1	0	0	1	0
647.jpg	1	1	0	0	0	0	1	1	0	1	0
648.jpg	1	0	0	0	1	0	1	1	1	1	0
649.jpg	0	0	1	0	1	0	1	1	0	1	1
650.jpg	0	1	1	1	1	0	1	1	0	1	0
651.jpg	0	1	0	1	1	0	1	1	1	1	0
652.jpg	0	1	1	0	1	0	0	1	0	0	1
653.jpg	1	0	1	1	1	1	1	0	1	1	0
654.jpg	0	1	0	1	1	0	1	0	0	1	0
655.jpg	0	0	1	1	1	0	0	0	0	0	0
656.jpg	1	0	0	1	1	0	1	0	0	1	0
657.jpg	0	1	0	0	0	0	1	1	1	1	0
658.jpg	1	1	0	0	0	0	1	1	0	1	0
659.jpg	1	1	0	0	1	0	1	1	0	1	1
660.jpg	1	0	0	0	1	0	0	1	0	1	1
661.jpg	0	1	1	1	1	1	1	1	1	1	0
662.jpg	0	1	1	1	1	1	1	1	0	1	0
663.jpg	1	0	1	1	1	1	1	1	0	1	0
664.jpg	0	1	1	1	1	1	1	0	0	1	0
665.jpg	1	1	1	1	1	0	1	0	0	1	1
666.jpg	0	0	1	0	1	0	1	1	0	1	0
667.jpg	1	1	0	0	0	0	0	1	0	1	1
668.jpg	0	0	0	1	1	0	0	0	0	0	0
669.jpg	0	1	0	1	1	1	1	1	0	1	0
670.jpg	1	0	1	1	1	1	1	1	0	1	0
671.jpg	0	0	0	1	1	0	1	0	0	1	0
672.jpg	0	0	0	1	1	0	1	1	0	1	0
673.jpg	0	1	1	0	1	0	1	1	0	1	1
674.jpg	1	0	0	0	1	0	1	1	1	1	1
675.jpg	0	1	0	1	1	0	1	0	0	1	0
676.jpg	0	1	0	1	1	0	1	1	0	1	0
677.jpg	0	1	1	0	1	0	1	1	0	0	0
678.jpg	0	1	0	1	0	1	1	1	1	1	0
679.jpg	1	0	0	1	1	1	1	1	1	1	0
680.jpg	0	0	0	1	1	0	1	1	1	1	0
681.jpg	0	1	1	0	0	0	1	1	0	0	1
682.jpg	0	0	0	0	0	0	1	1	0	1	1
683.jpg	0	0	1	1	1	0	0	1	0	1	0
684.jpg	0	0	0	1	1	0	1	0	0	1	0
685.jpg	0	1	0	1	1	1	1	0	0	1	0
686.jpg	1	0	0	1	1	1	1	1	0	1	0
687.jpg	1	0	1	0	1	0	1	0	1	1	0
688.jpg	1	1	1	1	1	1	1	1	0	0	0
689.jpg	0	1	0	1	1	0	1	1	0	1	0
690.jpg	1	0	1	0	1	0	1	1	0	1	0
691.jpg	0	1	1	1	1	0	0	0	1	1	0
692.jpg	1	1	1	0	1	0	1	1	1	1	0
693.jpg	0	1	1	1	1	0	1	1	0	1	0
694.jpg	0	0	1	1	1	1	1	0	0	1	0
695.jpg	0	0	1	1	1	0	1	1	1	1	0
696.jpg	0	1	1	1	1	1	1	1	1	1	1
697.jpg	0	1	1	0	1	0	1	1	0	1	1
698.jpg	0	1	1	1	1	0	1	0	0	0	0
699.jpg	0	1	0	1	1	0	1	0	0	1	0
700.jpg	0	0	1	1	1	1	1	1	1	1	0
701.jpg	0	1	1	1	1	0	1	0	0	0	0
702.jpg	0	1	1	1	1	0	1	1	0	1	0
703.jpg	0	0	1	0	0	0	1	1	0	1	0
704.jpg	1	1	1	1	1	0	1	0	1	1	1
705.jpg	1	1	1	1	1	0	1	0	1	1	1
706.jpg	1	1	0	0	1	0	0	1	0	0	0
707.jpg	1	1	1	1	1	1	0	1	0	1	0
708.jpg	1	1	0	0	0	0	1	1	0	1	0
709.jpg	0	1	0	1	1	0	1	1	0	1	0
710.jpg	0	1	1	0	1	0	1	1	0	1	0
711.jpg	0	1	1	1	1	0	0	0	0	1	0
712.jpg	0	1	1	1	1	1	1	1	0	0	0
713.jpg	1	1	1	0	1	0	1	1	0	1	0
714.jpg	0	0	1	1	1	0	1	0	0	0	0
715.jpg	0	1	0	1	1	0	0	0	0	1	0
716.jpg	0	1	0	0	1	0	1	1	0	1	0
717.jpg	0	0	0	1	1	0	1	0	0	1	0
718.jpg	0	1	1	1	1	0	1	0	0	1	0
719.jpg	0	1	1	0	1	0	1	1	1	1	1
720.jpg	0	1	0	1	1	1	1	1	0	1	0
721.jpg	1	1	0	0	0	0	1	1	1	1	0
722.jpg	0	1	1	1	1	1	1	1	0	1	0
723.jpg	1	0	0	0	1	0	1	1	1	1	1
724.jpg	1	1	1	0	1	0	1	1	1	1	1
725.jpg	1	1	1	1	1	1	1	1	0	0	1
726.jpg	1	1	0	0	1	0	1	0	0	1	0
727.jpg	0	1	1	1	1	1	1	0	0	1	0
728.jpg	0	1	0	0	1	0	1	1	0	0	0
729.jpg	1	0	0	0	1	0	1	1	1	0	1
730.jpg	0	1	1	1	1	1	1	0	0	1	0
731.jpg	1	1	1	1	1	1	0	0	0	1	0
732.jpg	0	1	1	0	1	0	1	1	1	1	0
733.jpg	0	1	1	1	1	0	1	0	0	1	0
734.jpg	1	0	1	0	1	0	0	0	0	1	0
735.jpg	0	1	1	0	0	0	1	1	0	1	0
736.jpg	0	1	1	1	1	1	0	0	0	1	0
737.jpg	1	0	1	0	1	0	1	1	1	1	0
738.jpg	1	1	0	1	1	0	0	0	0	1	0
739.jpg	1	1	1	0	1	0	1	1	0	1	1
740.jpg	0	1	1	1	1	0	1	0	0	1	0
741.jpg	1	0	0	0	1	0	1	1	1	1	0
742.jpg	1	1	1	1	1	1	1	0	1	1	1
743.jpg	0	1	1	1	1	0	1	1	0	1	0
744.jpg	0	1	0	1	1	0	1	1	0	1	0
745.jpg	1	0	1	0	1	0	1	0	0	1	1
746.jpg	1	1	0	0	1	0	1	1	0	1	1
747.jpg	0	1	1	1	1	0	0	0	0	1	0
748.jpg	0	1	0	1	0	0	0	1	0	0	0
749.jpg	1	0	1	0	1	0	1	1	0	1	0
750.jpg	0	0	1	0	1	0	1	1	0	1	1
751.jpg	0	1	1	1	1	0	1	1	0	1	0
752.jpg	1	0	0	0	0	0	1	1	0	1	0
753.jpg	0	1	0	1	1	0	1	1	1	1	0
754.jpg	1	1	0	1	1	1	1	1	0	1	0
755.jpg	0	1	1	1	0	0	1	1	0	1	0
756.jpg	1	1	0	0	1	0	1	1	0	1	1
757.jpg	0	0	1	1	1	1	1	0	1	1	0
758.jpg	1	0	0	0	1	0	1	0	0	1	1
759.jpg	0	1	0	1	1	1	0	1	0	1	0
760.jpg	0	1	0	1	1	1	1	0	0	1	0
761.jpg	1	0	0	0	1	0	1	0	0	1	1
762.jpg	0	0	0	1	1	0	1	1	0	0	0
763.jpg	1	0	1	0	1	0	1	1	1	1	1
764.jpg	1	1	1	1	1	1	1	1	1	1	1
765.jpg	0	1	0	1	1	0	1	0	1	1	0
766.jpg	0	0	1	1	1	0	1	1	0	1	0
767.jpg	0	1	1	0	1	0	1	0	0	0	0
768.jpg	1	0	1	1	1	1	1	0	1	1	0
769.jpg	0	1	0	1	1	1	1	1	0	1	0
770.jpg	0	1	1	1	1	1	1	0	0	1	0
771.jpg	0	1	0	1	1	1	1	1	0	0	0
772.jpg	0	1	0	1	0	0	1	1	1	1	0
773.jpg	0	1	1	0	1	0	1	0	0	1	1
774.jpg	1	1	0	1	1	1	1	1	0	1	0
775.jpg	0	0	1	1	1	1	1	1	1	1	0
776.jpg	0	1	1	1	1	0	1	0	0	1	0
777.jpg	0	1	1	0	1	0	1	1	0	0	0
778.jpg	1	1	1	0	1	0	1	1	1	1	1
779.jpg	1	1	1	1	1	1	1	1	0	1	0
780.jpg	1	0	1	0	0	0	1	1	0	0	0
781.jpg	0	1	1	1	1	1	1	0	1	1	0
782.jpg	1	1	1	0	1	0	1	1	1	1	1
783.jpg	1	0	1	0	1	0	1	1	1	1	0
784.jpg	1	1	1	1	1	1	0	0	1	1	1
785.jpg	1	1	1	1	1	1	0	0	0	1	0
786.jpg	1	0	0	0	1	0	1	1	1	1	0
787.jpg	0	1	0	1	1	0	1	1	0	1	0
788.jpg	1	0	0	0	1	0	1	1	0	1	0
789.jpg	0	0	0	1	1	1	1	0	0	1	0
790.jpg	1	1	1	0	1	0	1	1	1	1	1
791.jpg	1	0	1	0	1	0	1	1	0	1	0
792.jpg	0	0	1	1	1	0	1	1	0	1	0
793.jpg	0	1	0	1	1	1	1	0	0	1	0
794.jpg	1	1	0	0	1	0	1	1	1	1	1
795.jpg	0	1	1	1	1	0	0	1	0	1	0
796.jpg	1	1	0	0	1	0	1	1	0	1	0
797.jpg	0	1	0	1	1	1	0	1	0	1	0
798.jpg	1	1	1	1	1	1	1	1	0	1	1
799.jpg	1	1	1	0	1	0	1	1	0	0	1
800.jpg	1	1	1	1	0	1	1	1	0	1	0
801.jpg	0	1	0	1	1	0	0	1	0	1	0
802.jpg	1	0	0	1	1	0	1	1	0	1	0
803.jpg	0	1	0	1	1	0	1	0	0	1	0
804.jpg	0	1	0	1	1	0	1	0	0	1	0
805.jpg	0	1	0	0	0	0	1	1	1	1	1
806.jpg	1	0	1	1	1	0	1	1	0	1	0
807.jpg	0	1	1	0	1	0	1	1	1	1	1
808.jpg	1	1	1	0	1	0	1	1	0	1	1
809.jpg	0	1	0	1	1	0	1	1	0	1	0
810.jpg	0	1	0	1	1	0	1	0	0	1	0
811.jpg	0	0	1	1	1	0	0	1	0	1	0
812.jpg	1	1	1	1	1	1	1	1	1	1	0
813.jpg	0	1	1	1	1	0	1	1	0	1	0
814.jpg	0	1	0	1	1	0	1	1	0	1	0
815.jpg	1	0	0	0	1	0	1	0	1	0	0
816.jpg	1	1	1	1	1	1	1	0	1	1	0
817.jpg	1	1	1	0	0	0	1	1	1	1	1
818.jpg	1	1	0	0	1	0	1	1	1	1	0
819.jpg	1	1	0	0	1	0	1	1	1	1	1
820.jpg	1	1	1	1	1	0	1	1	0	1	0
821.jpg	0	1	1	1	1	1	1	0	1	1	0
822.jpg	0	1	1	1	1	0	1	1	0	1	0
823.jpg	0	1	0	1	1	1	1	0	0	1	0
824.jpg	0	1	0	0	1	0	1	1	1	1	0
825.jpg	1	1	0	1	1	0	1	1	1	1	1
826.jpg	1	1	0	1	1	1	1	0	0	1	0
827.jpg	1	1	0	1	1	0	1	0	0	1	0
828.jpg	1	1	1	1	1	1	1	1	0	1	0
829.jpg	0	0	1	1	1	0	1	1	0	1	0
830.jpg	1	0	0	0	1	0	1	1	0	1	0
831.jpg	1	1	1	0	1	0	1	0	0	1	1
832.jpg	0	1	1	1	1	0	1	1	0	1	0
833.jpg	1	0	0	0	1	0	1	1	0	1	0
834.jpg	1	0	0	1	1	1	1	0	0	1	0
835.jpg	1	1	0	0	1	0	1	1	0	1	0
836.jpg	0	1	0	1	1	1	1	1	0	1	0
837.jpg	1	1	1	1	1	1	1	0	1	1	1
838.jpg	0	1	1	1	1	1	1	1	1	1	0
839.jpg	1	1	0	1	1	1	1	1	0	1	0
840.jpg	0	1	0	1	1	0	1	1	0	1	0
841.jpg	0	1	1	0	0	0	1	1	1	1	0
842.jpg	1	1	1	0	1	0	1	1	0	1	1
843.jpg	1	0	1	1	1	1	1	0	1	1	0
844.jpg	1	1	0	0	0	0	1	1	0	1	1
845.jpg	1	1	1	1	1	1	1	1	0	1	0
846.jpg	1	0	0	1	1	1	1	0	1	1	0
847.jpg	0	1	1	0	1	0	1	1	1	1	1
848.jpg	1	1	1	0	0	0	1	1	0	1	0
849.jpg	0	1	0	1	0	0	1	1	0	1	0
850.jpg	1	1	1	1	1	1	1	0	0	1	1
851.jpg	0	1	1	1	1	1	1	0	1	1	0
852.jpg	1	0	0	0	1	0	1	1	1	1	0
853.jpg	0	1	1	1	1	1	1	0	0	1	0
854.jpg	1	0	1	1	1	0	1	1	1	1	1
855.jpg	0	1	0	1	1	0	1	1	0	1	0
856.jpg	0	0	0	1	1	0	1	0	0	1	0
857.jpg	1	1	0	0	1	0	1	1	0	1	1
858.jpg	0	1	1	1	1	0	1	0	0	1	0
859.jpg	1	1	1	1	1	1	1	0	1	1	1
860.jpg	0	1	0	1	1	0	1	0	0	1	0
861.jpg	1	1	0	0	1	0	1	1	0	0	0
862.jpg	1	1	0	0	1	0	1	1	1	1	0
863.jpg	0	0	1	0	1	0	1	1	1	1	0
864.jpg	0	1	0	0	1	0	1	1	0	1	0
865.jpg	0	1	1	1	1	1	1	0	0	1	0
866.jpg	0	1	0	1	1	1	1	1	0	1	0
867.jpg	0	1	0	1	1	0	1	1	0	1	0
868.jpg	1	1	1	0	1	0	1	1	1	1	1
869.jpg	0	0	1	1	1	0	1	1	0	1	0
870.jpg	1	1	1	0	1	0	1	1	0	1	1
871.jpg	0	1	1	1	1	0	1	1	1	1	0
872.jpg	1	0	1	0	1	0	1	1	0	1	1
873.jpg	1	0	1	0	1	0	0	1	0	0	1
874.jpg	1	1	0	1	1	0	0	1	0	1	0
875.jpg	1	1	1	0	1	0	1	1	1	1	1
876.jpg	0	1	0	1	1	0	0	0	0	1	0
877.jpg	1	1	1	1	1	0	1	0	0	1	0
878.jpg	1	1	0	0	1	0	1	1	0	1	1
879.jpg	0	1	0	1	1	1	1	0	0	1	0
880.jpg	1	1	0	1	1	1	1	0	0	1	0
881.jpg	0	1	1	0	1	0	1	1	0	0	1
882.jpg	0	1	0	0	0	0	1	1	1	1	0
883.jpg	1	1	1	0	1	0	1	1	1	1	1
884.jpg	0	1	1	0	0	0	1	0	1	1	0
885.jpg	1	0	1	0	1	0	1	1	0	1	0
886.jpg	0	1	1	1	1	0	1	1	0	1	0
887.jpg	0	0	1	0	0	0	1	1	1	0	0
888.jpg	1	0	0	0	1	0	0	1	0	1	0
889.jpg	0	1	1	1	1	1	1	0	1	1	0
890.jpg	1	0	1	1	1	0	0	0	0	1	0
891.jpg	0	0	1	1	1	1	1	1	0	1	0
892.jpg	0	1	1	0	1	0	0	0	0	0	0
893.jpg	0	1	1	0	1	0	1	1	1	1	1
894.jpg	1	0	1	0	1	0	1	1	1	1	1
895.jpg	1	1	1	0	1	0	1	1	0	1	0
896.jpg	1	1	1	1	1	0	1	1	1	1	0
897.jpg	0	1	1	1	1	0	1	0	1	1	0
898.jpg	0	1	1	0	1	0	1	1	1	1	1
899.jpg	0	1	0	0	1	0	1	1	0	1	0
900.jpg	1	0	0	0	1	0	1	1	1	1	0
901.jpg	1	0	0	0	0	0	1	1	0	1	0
902.jpg	0	1	0	1	1	0	1	0	0	1	0
903.jpg	0	0	1	0	1	0	0	1	0	1	0
904.jpg	0	1	0	1	1	1	1	1	1	1	0
905.jpg	1	1	0	1	1	1	1	0	0	1	0
906.jpg	0	1	1	1	1	1	1	1	1	1	0
907.jpg	0	1	1	1	1	0	0	1	0	1	0
908.jpg	0	0	0	1	1	0	1	1	0	1	0
909.jpg	1	1	1	0	1	0	1	1	0	1	0
910.jpg	0	1	0	1	1	1	1	1	0	1	0
911.jpg	1	1	1	1	0	1	1	1	1	1	0
912.jpg	1	0	0	0	1	0	1	1	1	1	0
913.jpg	0	1	1	1	0	1	1	1	0	1	0
914.jpg	0	1	0	1	1	0	0	1	0	1	0
915.jpg	1	1	1	0	1	0	1	1	1	1	1
916.jpg	1	1	1	0	1	0	0	0	1	0	0
917.jpg	1	0	0	0	1	0	0	1	0	1	1
918.jpg	1	0	0	0	1	0	1	1	0	1	0
919.jpg	0	1	1	1	1	0	1	1	0	1	0
920.jpg	0	1	1	1	1	1	1	1	0	1	0
921.jpg	0	1	1	1	1	0	1	1	0	1	0
922.jpg	1	1	0	0	1	0	1	0	0	0	0
923.jpg	1	1	1	0	1	0	0	0	0	1	0
924.jpg	1	0	0	0	1	0	1	1	0	1	0
925.jpg	0	1	0	0	1	0	1	1	0	1	0
926.jpg	0	1	0	0	1	0	1	1	0	1	0
927.jpg	1	1	1	0	1	0	1	1	1	1	1
928.jpg	0	1	1	1	1	1	1	0	1	1	0
929.jpg	0	1	0	1	1	1	1	0	0	0	0
930.jpg	1	1	0	1	1	1	1	1	1	1	0
931.jpg	0	0	1	1	1	0	1	0	0	1	0
932.jpg	1	0	0	0	1	0	1	1	0	1	0
933.jpg	0	1	0	0	1	0	1	0	0	0	0
934.jpg	0	1	0	0	1	0	1	1	1	1	1
935.jpg	0	1	0	0	0	0	1	1	1	1	1
936.jpg	1	1	1	1	1	1	1	0	0	1	0
937.jpg	1	1	1	0	1	0	1	1	0	1	1
938.jpg	0	1	0	0	0	0	1	1	0	1	0
939.jpg	0	1	1	1	1	1	1	1	0	1	1
940.jpg	0	1	1	1	1	0	0	0	0	1	0
941.jpg	0	1	0	0	1	0	0	1	0	1	0
942.jpg	1	0	0	0	1	0	1	1	0	1	1
943.jpg	0	1	0	1	1	1	1	0	1	1	0
944.jpg	0	1	0	0	1	0	1	1	0	1	0
945.jpg	1	0	1	1	1	0	0	0	0	1	0
946.jpg	1	1	1	1	1	0	1	0	0	1	0
947.jpg	0	0	1	0	1	0	1	0	1	1	1
948.jpg	1	1	1	1	0	0	1	1	0	1	0
949.jpg	1	0	1	1	1	0	1	1	0	1	0
950.jpg	1	0	0	0	1	0	1	0	0	1	1
951.jpg	1	1	1	0	1	0	1	1	1	1	1
952.jpg	1	1	0	1	1	0	0	0	0	1	0
953.jpg	0	1	0	1	1	0	1	0	0	1	0
954.jpg	1	1	1	0	1	0	1	1	0	1	0
955.jpg	1	1	0	0	0	0	1	1	0	0	0
956.jpg	1	0	1	0	1	0	1	1	1	1	1
957.jpg	0	0	0	1	1	1	1	1	0	1	0
958.jpg	0	0	1	0	1	0	1	1	0	1	1
959.jpg	1	1	1	0	1	0	1	1	0	1	1
960.jpg	0	1	1	0	1	0	1	1	1	1	0
961.jpg	0	1	0	1	1	1	1	0	0	1	0
962.jpg	0	1	1	0	0	0	1	1	1	0	0
963.jpg	0	1	0	1	1	0	1	0	0	1	0
964.jpg	0	1	0	0	1	0	1	1	0	1	0
965.jpg	0	1	0	1	1	0	1	0	0	1	0
966.jpg	0	0	1	0	1	0	1	1	1	1	1
967.jpg	1	0	0	0	0	0	1	1	0	1	0
968.jpg	1	1	1	0	1	0	0	1	0	0	1
969.jpg	0	0	1	1	1	1	1	0	0	1	0
970.jpg	0	1	0	0	0	0	1	1	0	1	1
971.jpg	0	1	1	1	1	1	1	0	0	1	0
972.jpg	1	1	1	1	1	1	1	1	0	1	1
973.jpg	0	1	0	0	0	0	1	1	0	1	0
974.jpg	1	1	0	1	1	0	1	1	1	1	0
975.jpg	0	1	1	1	1	1	1	0	0	1	0
976.jpg	0	1	1	1	1	1	1	0	0	1	0
977.jpg	1	0	1	0	1	0	1	1	0	1	1
978.jpg	1	1	0	1	1	1	0	0	0	1	0
979.jpg	0	1	0	1	1	0	1	1	0	1	0
980.jpg	1	1	0	1	1	1	1	0	1	1	0
981.jpg	0	1	1	1	1	1	1	0	0	1	0
982.jpg	0	0	0	1	1	0	0	0	0	1	0
983.jpg	1	0	0	1	1	0	1	1	1	1	0
984.jpg	1	0	0	1	1	1	1	1	0	1	1
985.jpg	1	1	1	1	1	1	1	0	0	1	0
986.jpg	1	1	0	1	0	0	0	0	0	1	0
987.jpg	1	1	0	1	1	0	1	0	0	1	0
988.jpg	1	1	0	1	0	0	1	1	0	1	0
989.jpg	1	1	1	1	1	1	1	0	0	1	0
990.jpg	1	1	1	1	1	1	1	1	0	1	0
991.jpg	1	1	1	0	1	0	1	1	0	1	0
992.jpg	1	0	0	0	0	0	1	1	0	1	0
993.jpg	1	1	0	0	1	0	1	1	1	1	1
